instance_id,task,condition,style,gold,model,model_family,is_think,node_naming,predicted,predicted_first,looped_on_correct_answer,parsed,exact,primary,truncated_but_correct,truncated_but_partial_credit,absolute_error,non_terminating,non_terminating_source,n_new_tokens,wording,has_marker,shortcut_score,response_len_chars,failure_type,length_outlier
node_degree/size40/p0.1/59,node_degree,clustering,zero_shot,2,qwen3-4b-think,qwen3-4b,True,integer,2,2,,True,1.0,1.0,False,False,0.0,False,generator,2985,unaffected,True,0.1442857142857143,8851,correct,True
node_count/size40/p0.1/60,node_count,none,zero_shot,40,qwen3-4b-think,qwen3-4b,True,integer,40,40,,True,1.0,1.0,False,False,0.0,False,generator,808,unaffected,True,1.0,2134,correct,False
connected_nodes/size40/p0.1/60,connected_nodes,rwse,zero_shot,"15, 22, 24, 26",qwen3-4b-think,qwen3-4b,True,integer,"15, 22, 24, 26",3,,True,1.0,1.0,False,False,,False,generator,736,unaffected,True,0.0014285714285714,2613,correct,False
edge_count/size40/p0.1/61,edge_count,components,zero_shot,78,qwen3-4b-think,qwen3-4b,True,integer,78,78,,True,1.0,1.0,False,False,0.0,False,generator,6779,unaffected,True,0.0304761904761904,13549,correct,False
edge_existence/size40/p0.1/61,edge_existence,filler,zero_shot,No,qwen3-4b-think,qwen3-4b,True,integer,No,No,,True,1.0,1.0,False,False,,False,generator,442,revised,True,0.7352380952380952,1469,correct,False
node_degree/size40/p0.1/62,node_degree,degree,zero_shot,4,qwen3-4b-think,qwen3-4b,True,integer,4,4,,True,1.0,1.0,False,False,0.0,False,generator,778,unaffected,True,1.0,2946,correct,False
cycle_check/size40/p0.1/62,cycle_check,all,zero_shot,"Yes, there is a cycle",qwen3-4b-think,qwen3-4b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,1797,unaffected,True,1.0,5164,correct,False
connected_nodes/size40/p0.1/63,connected_nodes,clustering,zero_shot,"0, 1, 25, 35",qwen3-4b-think,qwen3-4b,True,integer,"0, 1, 25, 35",31,,True,1.0,1.0,False,False,,False,generator,561,unaffected,True,0.0,1790,correct,False
edge_count/size40/p0.1/64,edge_count,none,zero_shot,83,qwen3-4b-think,qwen3-4b,True,integer,5,0,False,True,0.0,0.0,False,False,78.0,True,generator,8192,unaffected,False,0.0304761904761904,17061,non_terminating,False
edge_existence/size40/p0.1/64,edge_existence,rwse,zero_shot,No,qwen3-4b-think,qwen3-4b,True,integer,No,No,,True,1.0,1.0,False,False,,False,generator,693,revised,True,0.5538095238095239,2192,correct,False
node_degree/size40/p0.1/65,node_degree,components,zero_shot,6,qwen3-4b-think,qwen3-4b,True,integer,6,6,,True,1.0,1.0,False,False,0.0,False,generator,884,unaffected,True,0.1442857142857143,2721,correct,False
cycle_check/size40/p0.1/65,cycle_check,filler,zero_shot,"Yes, there is a cycle",qwen3-4b-think,qwen3-4b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,1396,revised,True,1.0,3838,correct,False
connected_nodes/size40/p0.1/66,connected_nodes,degree,zero_shot,"1, 12, 15, 19, 27, 37",qwen3-4b-think,qwen3-4b,True,integer,"1, 12, 15, 19, 27, 37",0,,True,1.0,1.0,False,False,,False,generator,704,unaffected,True,0.0014285714285714,2226,correct,False
node_count/size40/p0.1/67,node_count,all,zero_shot,40,qwen3-4b-think,qwen3-4b,True,integer,40,40,,True,1.0,1.0,False,False,0.0,False,generator,392,unaffected,True,1.0,1290,correct,False
edge_existence/size40/p0.1/67,edge_existence,clustering,zero_shot,No,qwen3-4b-think,qwen3-4b,True,integer,No,No,,True,1.0,1.0,False,False,,False,generator,673,revised,True,0.7266666666666667,1980,correct,False
node_degree/size40/p0.1/68,node_degree,none,zero_shot,4,qwen3-4b-think,qwen3-4b,True,integer,4,4,,True,1.0,1.0,False,False,0.0,False,generator,1352,unaffected,True,0.1442857142857143,4489,correct,False
cycle_check/size40/p0.1/68,cycle_check,rwse,zero_shot,"Yes, there is a cycle",qwen3-4b-think,qwen3-4b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,2299,unaffected,True,1.0,9169,correct,False
connected_nodes/size40/p0.1/69,connected_nodes,components,zero_shot,31,qwen3-4b-think,qwen3-4b,True,integer,31,13,,True,1.0,1.0,False,False,,False,generator,2908,unaffected,True,0.0,8101,correct,True
node_count/size40/p0.1/70,node_count,filler,zero_shot,40,qwen3-4b-think,qwen3-4b,True,integer,40,40,,True,1.0,1.0,False,False,0.0,False,generator,712,revised,True,1.0,2629,correct,False
edge_existence/size40/p0.1/70,edge_existence,degree,zero_shot,No,qwen3-4b-think,qwen3-4b,True,integer,No,No,,True,1.0,1.0,False,False,,False,generator,1713,revised,True,0.7457142857142857,5824,correct,True
edge_count/size40/p0.1/71,edge_count,all,zero_shot,71,qwen3-4b-think,qwen3-4b,True,integer,71,71,,True,1.0,1.0,False,False,0.0,False,generator,3870,unaffected,True,1.0,7839,correct,False
cycle_check/size40/p0.1/71,cycle_check,clustering,zero_shot,"Yes, there is a cycle",qwen3-4b-think,qwen3-4b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,1717,unaffected,True,1.0,5333,correct,False
connected_nodes/size40/p0.1/72,connected_nodes,none,zero_shot,"9, 25",qwen3-4b-think,qwen3-4b,True,integer,"9, 25",6,,True,1.0,1.0,False,False,,False,generator,456,unaffected,True,0.0,1645,correct,False
node_count/size40/p0.1/73,node_count,rwse,zero_shot,40,qwen3-4b-think,qwen3-4b,True,integer,40,40,,True,1.0,1.0,False,False,0.0,False,generator,724,unaffected,True,1.0,1620,correct,False
edge_existence/size40/p0.1/73,edge_existence,components,zero_shot,No,qwen3-4b-think,qwen3-4b,True,integer,No,No,,True,1.0,1.0,False,False,,False,generator,477,revised,True,0.7352380952380952,1523,correct,False
edge_count/size40/p0.1/74,edge_count,filler,zero_shot,77,qwen3-4b-think,qwen3-4b,True,integer,77,77,,True,1.0,1.0,False,False,0.0,False,generator,6277,revised,True,0.0304761904761904,13196,correct,False
cycle_check/size40/p0.1/74,cycle_check,degree,zero_shot,"Yes, there is a cycle",qwen3-4b-think,qwen3-4b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,4342,unaffected,True,1.0,10915,correct,False
node_degree/size40/p0.1/75,node_degree,all,zero_shot,5,qwen3-4b-think,qwen3-4b,True,integer,5,5,,True,1.0,1.0,False,False,0.0,False,generator,429,unaffected,True,1.0,1536,correct,False
node_count/size40/p0.1/76,node_count,clustering,zero_shot,40,qwen3-4b-think,qwen3-4b,True,integer,40,40,,True,1.0,1.0,False,False,0.0,False,generator,468,unaffected,True,1.0,1370,correct,False
edge_existence/size40/p0.1/76,edge_existence,none,zero_shot,No,qwen3-4b-think,qwen3-4b,True,integer,No,No,,True,1.0,1.0,False,False,,False,generator,672,revised,True,0.7352380952380952,1939,correct,False
edge_count/size40/p0.1/77,edge_count,rwse,zero_shot,81,qwen3-4b-think,qwen3-4b,True,integer,81,81,True,True,0.0,0.0,True,False,0.0,True,generator,8192,unaffected,True,0.0304761904761904,16864,non_terminating,False
cycle_check/size40/p0.1/77,cycle_check,components,zero_shot,"Yes, there is a cycle",qwen3-4b-think,qwen3-4b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,1792,unaffected,True,1.0,5411,correct,False
node_degree/size40/p0.1/78,node_degree,filler,zero_shot,5,qwen3-4b-think,qwen3-4b,True,integer,5,5,,True,1.0,1.0,False,False,0.0,False,generator,1407,revised,True,0.1442857142857143,4772,correct,False
node_count/size40/p0.1/79,node_count,degree,zero_shot,40,qwen3-4b-think,qwen3-4b,True,integer,40,40,,True,1.0,1.0,False,False,0.0,False,generator,997,unaffected,True,1.0,2437,correct,False
connected_nodes/size40/p0.1/79,connected_nodes,all,zero_shot,"0, 7, 25, 32, 34, 39",qwen3-4b-think,qwen3-4b,True,integer,"0, 7, 25, 32, 34, 39",23,,True,1.0,1.0,False,False,,False,generator,751,unaffected,True,0.008095238095238,2181,correct,False
edge_count/size40/p0.1/80,edge_count,clustering,zero_shot,83,qwen3-4b-think,qwen3-4b,True,integer,83,83,,True,1.0,1.0,False,False,0.0,False,generator,3976,unaffected,True,0.1042857142857142,8178,correct,False
cycle_check/size40/p0.1/80,cycle_check,none,zero_shot,"Yes, there is a cycle",qwen3-4b-think,qwen3-4b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,2061,unaffected,True,1.0,6030,correct,False
node_degree/size40/p0.1/81,node_degree,rwse,zero_shot,5,qwen3-4b-think,qwen3-4b,True,integer,5,5,,True,1.0,1.0,False,False,0.0,False,generator,1726,unaffected,True,0.2104761904761904,4573,correct,False
node_count/size40/p0.1/82,node_count,components,zero_shot,40,qwen3-4b-think,qwen3-4b,True,integer,40,40,,True,1.0,1.0,False,False,0.0,False,generator,928,unaffected,True,1.0,2711,correct,False
connected_nodes/size40/p0.1/82,connected_nodes,filler,zero_shot,"0, 2, 5, 11, 13, 16, 25, 29",qwen3-4b-think,qwen3-4b,True,integer,"0, 2, 5, 11, 13, 16, 25, 29",32,,True,1.0,1.0,False,False,,False,generator,652,revised,True,0.0,1771,correct,False
edge_count/size40/p0.1/83,edge_count,degree,zero_shot,83,qwen3-4b-think,qwen3-4b,True,integer,39,0,False,True,0.0,0.0,False,False,44.0,True,generator,8192,unaffected,False,1.0,18728,non_terminating,False
edge_existence/size40/p0.1/83,edge_existence,all,zero_shot,No,qwen3-4b-think,qwen3-4b,True,integer,No,No,,True,1.0,1.0,False,False,,False,generator,695,revised,True,0.7409523809523809,2151,correct,False
node_degree/size40/p0.1/84,node_degree,clustering,zero_shot,3,qwen3-4b-think,qwen3-4b,True,integer,3,3,,True,1.0,1.0,False,False,0.0,False,generator,573,unaffected,True,0.1442857142857143,1970,correct,False
node_count/size40/p0.1/85,node_count,none,zero_shot,40,qwen3-4b-think,qwen3-4b,True,integer,40,40,,True,1.0,1.0,False,False,0.0,False,generator,2293,unaffected,True,1.0,5232,correct,False
connected_nodes/size40/p0.1/85,connected_nodes,rwse,zero_shot,"14, 19, 29, 32",qwen3-4b-think,qwen3-4b,True,integer,"14, 19, 29, 32",15,,True,1.0,1.0,False,False,,False,generator,446,unaffected,True,0.0014285714285714,1423,correct,False
edge_count/size40/p0.1/86,edge_count,components,zero_shot,77,qwen3-4b-think,qwen3-4b,True,integer,39,1,False,True,0.0,0.0,False,False,38.0,True,generator,8192,unaffected,False,0.0304761904761904,16778,non_terminating,False
edge_existence/size40/p0.1/86,edge_existence,filler,zero_shot,No,qwen3-4b-think,qwen3-4b,True,integer,No,No,,True,1.0,1.0,False,False,,False,generator,641,revised,True,0.7352380952380952,2076,correct,False
node_degree/size40/p0.1/87,node_degree,degree,zero_shot,2,qwen3-4b-think,qwen3-4b,True,integer,2,2,,True,1.0,1.0,False,False,0.0,False,generator,939,unaffected,True,1.0,3308,correct,False
cycle_check/size40/p0.1/87,cycle_check,all,zero_shot,"Yes, there is a cycle",qwen3-4b-think,qwen3-4b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,1485,unaffected,True,1.0,3872,correct,False
connected_nodes/size40/p0.1/88,connected_nodes,clustering,zero_shot,"11, 30",qwen3-4b-think,qwen3-4b,True,integer,"11, 30",22,,True,1.0,1.0,False,False,,False,generator,464,unaffected,True,0.0,1618,correct,False
edge_count/size40/p0.1/89,edge_count,none,zero_shot,71,qwen3-4b-think,qwen3-4b,True,integer,3,71,False,True,0.0,0.0,False,False,68.0,True,generator,8192,unaffected,True,0.0304761904761904,17841,non_terminating,False
edge_existence/size40/p0.1/89,edge_existence,rwse,zero_shot,No,qwen3-4b-think,qwen3-4b,True,integer,No,No,,True,1.0,1.0,False,False,,False,generator,561,revised,True,0.5538095238095239,1875,correct,False
node_degree/size40/p0.1/90,node_degree,components,zero_shot,3,qwen3-4b-think,qwen3-4b,True,integer,3,3,,True,1.0,1.0,False,False,0.0,False,generator,1279,unaffected,True,0.1442857142857143,4048,correct,False
cycle_check/size40/p0.1/90,cycle_check,filler,zero_shot,"Yes, there is a cycle",qwen3-4b-think,qwen3-4b,True,integer,Yes,Yes,True,True,0.0,0.0,True,False,,True,generator,8192,revised,True,1.0,17379,non_terminating,True
connected_nodes/size40/p0.1/91,connected_nodes,degree,zero_shot,"1, 3, 13, 14, 32, 37",qwen3-4b-think,qwen3-4b,True,integer,"1, 3, 13, 14, 32, 37",35,,True,1.0,1.0,False,False,,False,generator,766,unaffected,True,0.0014285714285714,2071,correct,False
node_count/size40/p0.1/92,node_count,all,zero_shot,40,qwen3-4b-think,qwen3-4b,True,integer,40,40,,True,1.0,1.0,False,False,0.0,False,generator,563,unaffected,True,1.0,1246,correct,False
edge_existence/size40/p0.1/92,edge_existence,clustering,zero_shot,No,qwen3-4b-think,qwen3-4b,True,integer,No,No,,True,1.0,1.0,False,False,,False,generator,585,revised,True,0.7266666666666667,1790,correct,False
node_degree/size40/p0.1/93,node_degree,none,zero_shot,3,qwen3-4b-think,qwen3-4b,True,integer,3,3,,True,1.0,1.0,False,False,0.0,False,generator,1291,unaffected,True,0.1442857142857143,4028,correct,False
cycle_check/size40/p0.1/93,cycle_check,rwse,zero_shot,"Yes, there is a cycle",qwen3-4b-think,qwen3-4b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,1745,unaffected,True,1.0,6856,correct,False
connected_nodes/size40/p0.1/94,connected_nodes,components,zero_shot,"21, 26",qwen3-4b-think,qwen3-4b,True,integer,"21, 26",11,,True,1.0,1.0,False,False,,False,generator,1203,unaffected,True,0.0,4075,correct,False
node_count/size40/p0.1/95,node_count,filler,zero_shot,40,qwen3-4b-think,qwen3-4b,True,integer,40,40,,True,1.0,1.0,False,False,0.0,False,generator,452,revised,True,1.0,1637,correct,False
edge_existence/size40/p0.1/95,edge_existence,degree,zero_shot,No,qwen3-4b-think,qwen3-4b,True,integer,No,No,,True,1.0,1.0,False,False,,False,generator,633,revised,True,0.7457142857142857,1995,correct,False
edge_count/size40/p0.1/96,edge_count,all,zero_shot,73,qwen3-4b-think,qwen3-4b,True,integer,72,72,,True,0.0,0.0,False,False,1.0,False,generator,3117,unaffected,True,1.0,6664,wrong,False
cycle_check/size40/p0.1/96,cycle_check,clustering,zero_shot,"Yes, there is a cycle",qwen3-4b-think,qwen3-4b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,3635,unaffected,True,1.0,8903,correct,False
connected_nodes/size40/p0.1/97,connected_nodes,none,zero_shot,"21, 27, 29",qwen3-4b-think,qwen3-4b,True,integer,"21, 27, 29",25,,True,1.0,1.0,False,False,,False,generator,1222,unaffected,True,0.0,3681,correct,False
node_count/size40/p0.1/98,node_count,rwse,zero_shot,40,qwen3-4b-think,qwen3-4b,True,integer,39,0,False,True,0.0,0.0,False,False,1.0,True,generator,8192,unaffected,True,1.0,29624,non_terminating,True
edge_existence/size40/p0.1/98,edge_existence,components,zero_shot,No,qwen3-4b-think,qwen3-4b,True,integer,No,No,,True,1.0,1.0,False,False,,False,generator,1953,revised,True,0.7352380952380952,4961,correct,True
edge_count/size40/p0.1/99,edge_count,filler,zero_shot,79,qwen3-4b-think,qwen3-4b,True,integer,79,79,True,True,0.0,0.0,True,False,0.0,True,generator,8192,revised,True,0.0304761904761904,18204,non_terminating,False
cycle_check/size40/p0.1/99,cycle_check,degree,zero_shot,"Yes, there is a cycle",qwen3-4b-think,qwen3-4b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,4763,unaffected,True,1.0,12710,correct,False
node_degree/size40/p0.2/0,node_degree,all,zero_shot,6,qwen3-4b-think,qwen3-4b,True,integer,6,6,,True,1.0,1.0,False,False,0.0,False,generator,511,unaffected,True,1.0,1658,correct,False
node_count/size40/p0.2/1,node_count,clustering,zero_shot,40,qwen3-4b-think,qwen3-4b,True,integer,40,40,,True,1.0,1.0,False,False,0.0,False,generator,492,unaffected,True,1.0,1765,correct,False
edge_existence/size40/p0.2/1,edge_existence,none,zero_shot,No,qwen3-4b-think,qwen3-4b,True,integer,No,No,,True,1.0,1.0,False,False,,False,generator,602,revised,True,0.7352380952380952,1880,correct,False
edge_count/size40/p0.2/2,edge_count,rwse,zero_shot,147,qwen3-4b-think,qwen3-4b,True,integer,294,0,False,True,0.0,0.0,False,False,147.0,True,generator,8192,unaffected,False,0.0304761904761904,18067,non_terminating,False
cycle_check/size40/p0.2/2,cycle_check,components,zero_shot,"Yes, there is a cycle",qwen3-4b-think,qwen3-4b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,3205,unaffected,True,1.0,9331,correct,False
node_degree/size40/p0.2/3,node_degree,filler,zero_shot,8,qwen3-4b-think,qwen3-4b,True,integer,8,8,,True,1.0,1.0,False,False,0.0,False,generator,478,revised,True,0.1442857142857143,1418,correct,False
node_count/size40/p0.2/4,node_count,degree,zero_shot,40,qwen3-4b-think,qwen3-4b,True,integer,40,40,,True,1.0,1.0,False,False,0.0,False,generator,1139,unaffected,True,1.0,2872,correct,False
connected_nodes/size40/p0.2/4,connected_nodes,all,zero_shot,"2, 3, 6, 8, 16, 21, 25, 30",qwen3-4b-think,qwen3-4b,True,integer,"2, 3, 6, 8, 16, 21, 25, 30",24,,True,1.0,1.0,False,False,,False,generator,609,unaffected,True,0.008095238095238,1749,correct,False
edge_count/size40/p0.2/5,edge_count,clustering,zero_shot,152,qwen3-4b-think,qwen3-4b,True,integer,152,2,,True,1.0,1.0,False,False,0.0,False,generator,7031,unaffected,True,0.1042857142857142,13888,correct,False
cycle_check/size40/p0.2/5,cycle_check,none,zero_shot,"Yes, there is a cycle",qwen3-4b-think,qwen3-4b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,1119,unaffected,True,1.0,3726,correct,False
node_degree/size40/p0.2/6,node_degree,rwse,zero_shot,7,qwen3-4b-think,qwen3-4b,True,integer,7,7,,True,1.0,1.0,False,False,0.0,False,generator,1550,unaffected,True,0.2104761904761904,4343,correct,False
node_count/size40/p0.2/7,node_count,components,zero_shot,40,qwen3-4b-think,qwen3-4b,True,integer,40,40,,True,1.0,1.0,False,False,0.0,False,generator,824,unaffected,True,1.0,2450,correct,False
connected_nodes/size40/p0.2/7,connected_nodes,filler,zero_shot,"2, 4, 6, 8, 14, 16, 23, 31, 39",qwen3-4b-think,qwen3-4b,True,integer,"2, 4, 6, 8, 14, 16, 23, 31, 39",20,,True,1.0,1.0,False,False,,False,generator,487,revised,True,0.0,1337,correct,False
edge_count/size40/p0.2/8,edge_count,degree,zero_shot,158,qwen3-4b-think,qwen3-4b,True,integer,158,158,True,True,0.0,0.0,True,False,0.0,True,generator,8192,unaffected,True,1.0,16925,non_terminating,False
edge_existence/size40/p0.2/8,edge_existence,all,zero_shot,No,qwen3-4b-think,qwen3-4b,True,integer,No,No,,True,1.0,1.0,False,False,,False,generator,677,revised,True,0.7409523809523809,1750,correct,False
node_degree/size40/p0.2/9,node_degree,clustering,zero_shot,7,qwen3-4b-think,qwen3-4b,True,integer,7,7,,True,1.0,1.0,False,False,0.0,False,generator,540,unaffected,True,0.1442857142857143,1705,correct,False
node_count/size40/p0.2/10,node_count,none,zero_shot,40,qwen3-4b-think,qwen3-4b,True,integer,40,40,,True,1.0,1.0,False,False,0.0,False,generator,831,unaffected,True,1.0,2532,correct,False
connected_nodes/size40/p0.2/10,connected_nodes,rwse,zero_shot,"0, 9, 14, 20, 32, 34, 37, 38",qwen3-4b-think,qwen3-4b,True,integer,"0, 9, 14, 20, 32, 34, 37, 38",1,,True,1.0,1.0,False,False,,False,generator,551,unaffected,True,0.0014285714285714,1496,correct,False
edge_count/size40/p0.2/11,edge_count,components,zero_shot,159,qwen3-4b-think,qwen3-4b,True,integer,28,1,False,True,0.0,0.0,False,False,131.0,True,generator,8192,unaffected,False,0.0304761904761904,15301,non_terminating,False
edge_existence/size40/p0.2/11,edge_existence,filler,zero_shot,No,qwen3-4b-think,qwen3-4b,True,integer,No,No,,True,1.0,1.0,False,False,,False,generator,608,revised,True,0.7352380952380952,1686,correct,False
node_degree/size40/p0.2/12,node_degree,degree,zero_shot,11,qwen3-4b-think,qwen3-4b,True,integer,11,11,,True,1.0,1.0,False,False,0.0,False,generator,850,unaffected,True,1.0,2380,correct,False
cycle_check/size40/p0.2/12,cycle_check,all,zero_shot,"Yes, there is a cycle",qwen3-4b-think,qwen3-4b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,1739,unaffected,True,1.0,5745,correct,False
connected_nodes/size40/p0.2/13,connected_nodes,clustering,zero_shot,"9, 26, 29, 32",qwen3-4b-think,qwen3-4b,True,integer,"9, 26, 29, 32",7,,True,1.0,1.0,False,False,,False,generator,461,unaffected,True,0.0,1458,correct,False
edge_count/size40/p0.2/14,edge_count,none,zero_shot,154,qwen3-4b-think,qwen3-4b,True,integer,308,0,False,True,0.0,0.0,False,False,154.0,True,generator,8192,unaffected,False,0.0304761904761904,17267,non_terminating,False
edge_existence/size40/p0.2/14,edge_existence,rwse,zero_shot,Yes,qwen3-4b-think,qwen3-4b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,678,revised,True,0.5538095238095239,2044,correct,False
node_degree/size40/p0.2/15,node_degree,components,zero_shot,10,qwen3-4b-think,qwen3-4b,True,integer,10,10,,True,1.0,1.0,False,False,0.0,False,generator,700,unaffected,True,0.1442857142857143,2090,correct,False
cycle_check/size40/p0.2/15,cycle_check,filler,zero_shot,"Yes, there is a cycle",qwen3-4b-think,qwen3-4b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,1123,revised,True,1.0,3805,correct,False
connected_nodes/size40/p0.2/16,connected_nodes,degree,zero_shot,"1, 8, 11, 16, 18, 20, 25, 27, 38",qwen3-4b-think,qwen3-4b,True,integer,"1, 8, 11, 16, 18, 20, 25, 27, 38",0,False,True,0.0,0.0,True,False,,True,generator,8192,unaffected,True,0.0014285714285714,20435,non_terminating,True
node_count/size40/p0.2/17,node_count,all,zero_shot,40,qwen3-4b-think,qwen3-4b,True,integer,40,40,,True,1.0,1.0,False,False,0.0,False,generator,767,unaffected,True,1.0,1641,correct,False
edge_existence/size40/p0.2/17,edge_existence,clustering,zero_shot,Yes,qwen3-4b-think,qwen3-4b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,341,revised,True,0.7266666666666667,1060,correct,False
node_degree/size40/p0.2/18,node_degree,none,zero_shot,8,qwen3-4b-think,qwen3-4b,True,integer,8,8,,True,1.0,1.0,False,False,0.0,False,generator,807,unaffected,True,0.1442857142857143,2385,correct,False
cycle_check/size40/p0.2/18,cycle_check,rwse,zero_shot,"Yes, there is a cycle",qwen3-4b-think,qwen3-4b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,2227,unaffected,True,1.0,8664,correct,False
connected_nodes/size40/p0.2/19,connected_nodes,components,zero_shot,"1, 9, 15, 18, 19, 20, 21, 32, 33, 37",qwen3-4b-think,qwen3-4b,True,integer,"1, 9, 15, 18, 19, 20, 21, 32, 33, 37",27,,True,1.0,1.0,False,False,,False,generator,904,unaffected,True,0.0,2838,correct,False
node_count/size40/p0.2/20,node_count,filler,zero_shot,40,qwen3-4b-think,qwen3-4b,True,integer,40,40,,True,1.0,1.0,False,False,0.0,False,generator,466,revised,True,1.0,1649,correct,False
edge_existence/size40/p0.2/20,edge_existence,degree,zero_shot,No,qwen3-4b-think,qwen3-4b,True,integer,No,No,,True,1.0,1.0,False,False,,False,generator,707,revised,True,0.7457142857142857,1903,correct,False
edge_count/size40/p0.2/21,edge_count,all,zero_shot,166,qwen3-4b-think,qwen3-4b,True,integer,163,163,,True,0.0,0.0,False,False,3.0,False,generator,2888,unaffected,True,1.0,5795,wrong,False
cycle_check/size40/p0.2/21,cycle_check,clustering,zero_shot,"Yes, there is a cycle",qwen3-4b-think,qwen3-4b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,1036,unaffected,True,1.0,3331,correct,False
connected_nodes/size40/p0.2/22,connected_nodes,none,zero_shot,"3, 6, 16, 18, 21, 26, 30, 31, 39",qwen3-4b-think,qwen3-4b,True,integer,"3, 6, 16, 18, 21, 26, 30, 31, 39",35,,True,1.0,1.0,False,False,,False,generator,788,unaffected,True,0.0,1992,correct,False
node_count/size40/p0.2/23,node_count,rwse,zero_shot,40,qwen3-4b-think,qwen3-4b,True,integer,40,40,,True,1.0,1.0,False,False,0.0,False,generator,866,unaffected,True,1.0,1641,correct,False
edge_existence/size40/p0.2/23,edge_existence,components,zero_shot,No,qwen3-4b-think,qwen3-4b,True,integer,No,No,,True,1.0,1.0,False,False,,False,generator,664,revised,True,0.7352380952380952,2117,correct,False
edge_count/size40/p0.2/24,edge_count,filler,zero_shot,172,qwen3-4b-think,qwen3-4b,True,integer,9,0,False,True,0.0,0.0,False,False,163.0,True,generator,8192,revised,False,0.0304761904761904,17694,non_terminating,False
cycle_check/size40/p0.2/24,cycle_check,degree,zero_shot,"Yes, there is a cycle",qwen3-4b-think,qwen3-4b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,1176,unaffected,True,1.0,3571,correct,False
node_degree/size40/p0.2/25,node_degree,all,zero_shot,10,qwen3-4b-think,qwen3-4b,True,integer,10,10,,True,1.0,1.0,False,False,0.0,False,generator,641,unaffected,True,1.0,2012,correct,False
node_count/size40/p0.2/26,node_count,clustering,zero_shot,40,qwen3-4b-think,qwen3-4b,True,integer,40,40,,True,1.0,1.0,False,False,0.0,False,generator,850,unaffected,True,1.0,2434,correct,False
edge_existence/size40/p0.2/26,edge_existence,none,zero_shot,No,qwen3-4b-think,qwen3-4b,True,integer,No,No,,True,1.0,1.0,False,False,,False,generator,786,revised,True,0.7352380952380952,2330,correct,False
edge_count/size40/p0.2/27,edge_count,rwse,zero_shot,155,qwen3-4b-think,qwen3-4b,True,integer,155,155,,True,1.0,1.0,False,False,0.0,False,generator,7122,unaffected,True,0.0304761904761904,16089,correct,False
cycle_check/size40/p0.2/27,cycle_check,components,zero_shot,"Yes, there is a cycle",qwen3-4b-think,qwen3-4b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,1878,unaffected,True,1.0,5794,correct,False
node_degree/size40/p0.2/28,node_degree,filler,zero_shot,7,qwen3-4b-think,qwen3-4b,True,integer,7,7,,True,1.0,1.0,False,False,0.0,False,generator,927,revised,True,0.1442857142857143,2420,correct,False
node_count/size40/p0.2/29,node_count,degree,zero_shot,40,qwen3-4b-think,qwen3-4b,True,integer,40,40,,True,1.0,1.0,False,False,0.0,False,generator,785,unaffected,True,1.0,2020,correct,False
connected_nodes/size40/p0.2/29,connected_nodes,all,zero_shot,"1, 4, 7, 27, 35, 37, 38",qwen3-4b-think,qwen3-4b,True,integer,"1, 4, 7, 27, 35, 37, 38",0,,True,1.0,1.0,False,False,,False,generator,516,unaffected,True,0.008095238095238,1602,correct,False
edge_count/size40/p0.2/30,edge_count,clustering,zero_shot,133,qwen3-4b-think,qwen3-4b,True,integer,2,0,False,True,0.0,0.0,False,False,131.0,True,generator,8192,unaffected,False,0.1042857142857142,16116,non_terminating,False
cycle_check/size40/p0.2/30,cycle_check,none,zero_shot,"Yes, there is a cycle",qwen3-4b-think,qwen3-4b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,1161,unaffected,True,1.0,3807,correct,False
node_degree/size40/p0.2/31,node_degree,rwse,zero_shot,7,qwen3-4b-think,qwen3-4b,True,integer,7,7,,True,1.0,1.0,False,False,0.0,False,generator,1415,unaffected,True,0.2104761904761904,4197,correct,False
node_count/size40/p0.2/32,node_count,components,zero_shot,40,qwen3-4b-think,qwen3-4b,True,integer,40,40,,True,1.0,1.0,False,False,0.0,False,generator,1216,unaffected,True,1.0,2933,correct,False
